#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC5643       spiral     229  0.877710  0.919836  4.488460  4.363826  0.00632140       NaN   12.0796    9.9009   20.9871       NaN       NaN   27.7460   12.2126
NGC5643       spiral     230  1.000000  1.000000  3.522480  3.478414  0.01096735  129.4390   21.2932   19.8632   38.9827       NaN       NaN   26.3497   21.3204
NGC5643       spiral     236  0.968643  0.964897  3.976872  4.110072  0.01671290       NaN   28.9550   25.4157   38.9217       NaN       NaN   65.6788   28.9728
NGC5643       spiral     237  1.000000  1.000000  4.968882  4.799222  0.01680644       NaN   23.6141   18.1490   33.1672       NaN       NaN   51.1064   23.6886
NGC5643       spiral     256      -NaN  0.952025  7.044960      -NaN  0.00207390       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC5643       spiral     262  0.851642  0.805122  3.705186  3.728596  0.00701948       NaN   17.0943   15.5608   31.6082       NaN       NaN   21.3834   17.1288
NGC5643       spiral     265  1.000000  1.000000  5.274053  5.345106  0.00576086       NaN   11.4691    8.4618   18.7198       NaN       NaN   14.7858   11.6285
NGC5643       spiral     291  0.985496  0.910419  5.557779  5.577248  0.00151295       NaN    6.7983    4.8287   10.8485       NaN       NaN   14.0626    6.8559
NGC5643       spiral     292  1.000000  1.000000  5.812001  5.973026  0.00177539       NaN    5.4543    3.7444    8.5297       NaN       NaN   18.4992    5.9058
NGC5643       spiral     293  0.990172  0.972757  6.248442  6.166357  0.00221351   43.0326    5.4853    3.5519    8.2855       NaN       NaN   17.7678    5.8112
NGC5643       spiral     536  0.998205  0.961505  7.202015  6.901798  0.00140408       NaN    5.0358    2.8699    7.0511       NaN       NaN   21.6228    4.9877
NGC5643       spiral     539  0.904023  0.951003  5.123505  5.054349  0.01174414       NaN   19.8576   14.9491   28.2105       NaN       NaN   48.4537   19.7428
NGC5643       spiral     540  0.986931  0.986543  4.738904  4.618314  0.01090815       NaN   17.5936   13.9448   25.4809       NaN       NaN   47.6746   17.5163
NGC5643       spiral     541  1.012343  0.954665  4.586650  4.408376  0.00640851   72.0155   12.8058   10.3590   22.0757       NaN       NaN   23.7997   12.8735
NGC5643       spiral     542  0.848863  0.862791  4.689430  4.483595  0.00639652   64.4024   11.2965    9.0132   16.9178       NaN       NaN   43.1833   11.4435
NGC5643       spiral     565  1.000000  1.000000  5.965307  5.907561  0.00362530       NaN   11.3050    7.6032   17.4649       NaN       NaN   22.1829   11.3887
NGC5643       spiral     566  1.000000  1.000000  5.023944  4.980581  0.00570274       NaN   15.9957   12.2035   26.6324       NaN       NaN   28.5984   15.9094
NGC5643       spiral     572  0.919719  0.810490  3.606776  3.678918  0.01108008   97.4453   15.5269   14.3215   25.7161       NaN       NaN   35.6903   15.5430
NGC5643       spiral     595  1.000000  1.000000  5.115169  5.124345  0.00733060       NaN   18.6197   14.0328   30.1049       NaN       NaN   32.3725   18.6574
NGC5643       spiral     603  1.000000  1.000000  3.794764  3.753170  0.01669261       NaN   19.8408   17.8456   32.5716       NaN       NaN   35.9090   19.8292
NGC5643       spiral     625  0.921306  0.962138  4.858933  4.862013  0.00561621       NaN   10.9792    8.5634   18.5215       NaN       NaN   13.5955   10.8101
NGC5643       spiral     633  0.862552  0.914757  4.048212  4.037453  0.02020290       NaN   30.8166   26.7925   38.4240       NaN       NaN   82.3963   30.8427
NGC5643       spiral     634  0.903369  0.883363  5.115169  5.077307  0.01016017       NaN   15.2371   11.4835   25.1859       NaN       NaN   24.0429   15.4043
NGC5643       spiral     657  0.982325  0.939449  3.606776  3.568256  0.00834822  104.5472   19.8043   18.2669   31.2318       NaN       NaN   41.5973   19.8701
NGC5643       spiral     658  1.000000  1.000000  3.018983  3.075970  0.01041327  132.1781   20.9151   20.8714   35.0797       NaN       NaN   36.7019   20.8738
NGC5643       spiral     659  0.980449  0.983824  2.755527  2.759841  0.01192806       NaN   21.4476   22.1715   36.4135       NaN       NaN   36.4148   21.4080
NGC5643       spiral     663  1.000000  1.000000  5.023944  4.896128  0.01332657       NaN   21.0986   16.0965   28.2464       NaN       NaN   58.9963   21.0304
NGC5643       spiral     684  0.891550  0.909531  6.252230  6.156138  0.00294010   43.0642    9.4833    6.1376   11.5448       NaN       NaN   68.9788    8.1718
NGC5643       spiral     685  0.986284  0.976873  5.569314  5.488461  0.00212186       NaN    6.9362    4.9190   11.0584       NaN       NaN   12.0591    7.2125
NGC5643       spiral     686  0.994770  0.995976  5.031638  5.042977  0.00247379       NaN    8.0297    6.1197   13.3611       NaN       NaN   28.0686    8.4431
NGC5643       spiral     687  0.968088  0.930170  4.689430  4.646288  0.00307885   49.9842    9.0207    7.1974   15.4241       NaN       NaN   13.0277    9.0006
NGC5643       spiral     690  0.992594  0.976934  5.123505  5.059078  0.00392452       NaN    9.7067    7.3073   16.0339       NaN       NaN   19.4498    9.7772
NGC5643       spiral     691  1.000000  1.000000  5.693561  5.735629  0.00358852       NaN    7.5649    5.2764   11.9422       NaN       NaN   18.2185    7.6247
NGC5643       spiral     716  1.000000  1.000000  6.430085  6.370002  0.00118416       NaN    3.3467    2.1150    4.9827       NaN       NaN   26.4190    3.3596
NGC5643       spiral     717  1.000000  0.988554  6.582840  6.539089  0.00103334       NaN    0.3702    0.2292    0.5444       NaN       NaN   13.1273    1.6766
NGC6744       spiral     577      -NaN  1.086784 10.635176      -NaN  0.00172826       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     579      -NaN  1.013419 11.398293      -NaN  0.00140438   20.3951    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     638      -NaN  0.939231  8.890508      -NaN  0.00243396   38.5827    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     641      -NaN  0.866659  9.601660      -NaN  0.00328882       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     642      -NaN  1.039844 10.347206      -NaN  0.00274001       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     700  0.993636  0.998018  7.721875  7.817837  0.00409024       NaN    6.9109    7.7508   12.2262       NaN   62.5632   34.3317    7.0590
NGC6744       spiral     707  0.975755  0.941123 10.826651 11.003227  0.00196797       NaN    2.1564    2.0992       NaN       NaN       NaN       NaN    2.7176
NGC6744       spiral     708  1.000000  0.940427 12.100487 10.898735  0.00202622       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     763  0.827918  2.138296  7.407132  7.335309  0.00322614   57.4295    7.2266    8.2221   15.1829       NaN   31.5460   20.3101    7.1446
NGC6744       spiral     828  0.983619  0.962548  6.630051  6.537298  0.00418972       NaN    7.2594    8.5572   13.0279       NaN   63.9473   34.2582    7.3291
NGC6744       spiral     833  0.945881  1.026631  4.316810  4.507574  0.00375363  145.4894    6.0823    7.9672   13.9594       NaN   28.6505   13.7485    6.0630
NGC6744       spiral     838      -NaN  0.929580 11.154689      -NaN  0.00799752       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     839      -NaN  0.994214 12.701155      -NaN  0.01057478   39.0204    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     893      -NaN  1.201628  6.297193      -NaN  0.00313974       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     899      -NaN  1.000000  4.073585      -NaN  0.00307571  124.0569    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     904      -NaN  0.976989 11.899725      -NaN  0.00452606       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     905      -NaN  1.029886 13.503301      -NaN  0.00330190       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     965      -NaN  1.025775  4.858055      -NaN  0.00306681   95.9742    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral     970      -NaN  2.586814 12.954813      -NaN  0.00146862   24.7668    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    1024  0.527643  1.000633  5.577345  5.962228  0.00361272       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    1025  1.000000  0.993057  4.073585  4.432207  0.00310978  136.7998    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    1030  1.000000  1.007815  4.764422  4.884030  0.00488473       NaN    0.0000    0.0000       NaN       NaN   48.0590       NaN    0.0000
NGC6744       spiral    1090  0.937718  0.821784  5.413326  4.949992  0.00333766       NaN    6.4854    8.0810   12.0687       NaN   58.9767   32.0749    6.5735
NGC6744       spiral    1091  0.829198  0.966609  4.316810  4.322318  0.00332668       NaN    7.8708   10.3099   15.1558       NaN   57.3045   30.0862    7.9142
NGC6744       spiral    1095  1.000000  1.000000  5.329524  5.365013  0.00394804   92.8204    8.2302   10.2943   15.1553       NaN   50.1051   33.2552    8.3537
NGC6744       spiral    1096  0.923477  0.863047  6.630051  6.965697  0.00362421   66.7734    5.4119    6.3794    9.5875       NaN   90.5548   35.6715    5.4094
NGC6744       spiral    1155  0.962364  0.924143  6.972746  6.999922  0.00389154       NaN    7.7357    8.9773   13.3870       NaN   59.0386   37.8714    7.7981
NGC6744       spiral    1156  0.980632  0.913493  6.045557  6.293192  0.00383052       NaN    7.6580    9.2709   15.3861       NaN   40.4391   24.6275    7.6661
NGC6744       spiral    1158  0.934856  1.020323  5.304875  5.480184  0.00364123       NaN    6.4324    8.0546   14.3731       NaN   31.3504   16.4176    6.4134
NGC6744       spiral    1159  1.000000  1.000000  5.639599  5.600556  0.00412469       NaN    7.0304    8.6701   14.8106       NaN   37.2377   21.5770    6.9704
NGC6744       spiral    1161  1.000000  1.000000  7.407132  7.623915  0.00203914   48.7406    4.8292    5.4944   10.1938       NaN   27.9899   13.8343    4.9195
NGC6744       spiral    1225  0.974712  1.015457  8.507570  8.389792  0.00231719       NaN    2.7934    3.0227    5.7235       NaN   38.2054   16.3655    3.2201
NGC6744       spiral    1348      -NaN  0.991966 10.609751      -NaN  0.00213832   25.4973    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2537      -NaN  2.528892  9.850141      -NaN  0.00182239       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2538      -NaN  1.006314  9.707860      -NaN  0.00275879       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2540      -NaN  1.018602 10.218165      -NaN  0.00268293   29.6617    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2541      -NaN  1.000000 10.833372      -NaN  0.00315996   25.0800    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2600  0.997756  1.129961  8.216005  8.271876  0.00298635       NaN    3.6838    4.0395    6.7078       NaN   29.9469   30.7731    4.4329
NGC6744       spiral    2606  1.000000  1.000000 11.003104  8.784499  0.00159578       NaN    1.1271    1.0885       NaN       NaN   57.1415       NaN    1.9173
NGC6744       spiral    2607  1.000000  0.348794 12.179983 11.658010  0.00143539       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2663  0.897049  1.079099  7.444124  7.293452  0.00364971   59.2182    7.0869    8.0496   14.9447       NaN   25.3822   13.4213    7.3506
NGC6744       spiral    2672      -NaN  0.901980 12.114182      -NaN  0.00321360       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2727  1.000000  1.000000  6.364260  6.338684  0.00393765       NaN    7.8493    9.3655   16.9273       NaN   33.5331   19.4966    7.5899
NGC6744       spiral    2736      -NaN  0.969436 10.919325      -NaN  0.00445333       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2737      -NaN  0.882344 12.417818      -NaN  0.00668855   35.3709    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2791  1.112577  1.745645  7.146633  6.615993  0.00329613   58.6795    3.4551    3.9780    6.8570       NaN   53.7063   24.5165    5.6815
NGC6744       spiral    2797  1.005823  2.552666  4.059994  4.117670  0.00268098  135.2387    2.2570    2.9913    4.6290       NaN   55.5573   24.9513    2.5670
NGC6744       spiral    2802      -NaN  1.029863 11.484091      -NaN  0.00766643       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2803      -NaN  1.003612 13.065156      -NaN  0.00690930       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2858      -NaN  0.999925  5.522386      -NaN  0.00332080       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2864      -NaN  1.000000  4.355052      -NaN  0.00318556  108.8958    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2869      -NaN  1.232012 12.392917      -NaN  0.00260349       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2870      -NaN  1.483173 14.008632      -NaN  0.00179748   19.0013    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2924      -NaN  0.861772  5.949863      -NaN  0.00390169       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2930      -NaN  1.049413  3.932371      -NaN  0.00298035       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC6744       spiral    2992  0.970733  1.011587  4.059994  4.167697  0.00307585  146.0018    5.0196    6.6526    9.7359       NaN   51.3731   29.7091    5.3357
NGC6744       spiral    2997  1.000000  1.000000  5.674304  5.714254  0.00515703       NaN    4.1227    5.0762    8.7220       NaN   45.0711   21.2642    4.1596
NGC6744       spiral    3055  0.839378  0.044899  8.063770  7.721955  0.00223822       NaN    4.5312    5.0034    9.3964       NaN   26.6111   16.1228    4.6281
NGC6744       spiral    3056  0.958454  1.029476  6.766657  6.901433  0.00295878       NaN    6.6251    7.7611   12.7821       NaN   38.9136   27.1784    6.6936
NGC6744       spiral    3061  1.000000  1.000000  5.317231  5.371555  0.00418620       NaN    8.2959   10.3822   17.1048       NaN   43.8795   23.3678    8.4025
NGC6744       spiral    3062  0.920794  0.936896  6.364260  6.014947  0.00313918       NaN    6.3371    7.5612   12.8834       NaN   37.4734   23.4428    6.4984
