#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC4535     interarm    2025  1.000000  1.000000  6.426316  6.556191  0.00286729   59.9124    6.1696    6.5801   12.2073   11.0592       NaN   23.1803    6.6052
NGC4535     interarm    2026  1.000000  1.000000  6.105480  6.210217  0.00564392   72.7765    9.2350   10.0357   18.9698   17.7261       NaN   20.3047    9.3054
NGC4535     interarm    2027  1.000000  1.000000  6.100386  6.431773  0.01052229   78.1186   12.0493   13.0979   12.7725   11.1788       NaN  165.6628   12.3304
NGC4535     interarm    2028  1.000000  1.000000  6.411789  6.676981  0.00876742   68.2399   10.7194   11.4424   15.1851   12.5484       NaN   65.9076   11.2036
NGC4535     interarm    2029  1.000000  1.000000  6.997561  7.094526  0.00461134   50.3440    9.0481    9.3338   17.7082   16.0597       NaN   23.3113    9.2016
NGC4535     interarm    2030  1.000000  1.000000  7.796100  7.751529  0.00219507   34.9633    6.8516    6.7462   13.2733   21.0482       NaN    8.5191    6.8011
NGC4535     interarm    2031  1.000000  1.000000  8.749342  8.411042  0.00159665   28.7493    2.3402    2.1795    4.3862    4.4770       NaN   19.4245    2.1626
NGC4535     interarm    2032  1.000000  1.000000  9.812302  9.736213  0.00134280   24.6424    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2033      -NaN  1.000000 10.953085      -NaN  0.00137721   20.7878    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2034      -NaN  1.000000 12.149788      -NaN  0.00063915   13.4626    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2078  1.000000  1.000000  7.683103  7.686162  0.00297394   60.2233    9.8778    9.7901   15.9676   13.4374       NaN   40.9450    9.8762
NGC4535     interarm    2079  1.000000  1.000000  6.568995  6.624350  0.00281316   64.7945    7.3250    7.7477   14.8068   15.4745       NaN   16.6615    7.7234
NGC4535     interarm    2080  1.000000  1.000000  5.588543  5.559208  0.00226582   65.8171    5.8274    6.5266   12.1865   14.0963       NaN   13.1055    6.0224
NGC4535     interarm    2081  0.979333  0.962573  4.823942  4.899866  0.00302927   91.9233    8.3424    9.7696   17.9143   18.7021       NaN   14.4859    8.2716
NGC4535     interarm    2085  0.954045  0.991013  5.568643  5.705923  0.00835605   92.9323   12.6110   14.1405   20.5591   16.6425       NaN   44.3165   12.7381
NGC4535     interarm    2086  1.000000  1.000000  6.545293  6.497229  0.00764087   63.7458   11.1469   11.8064   20.4465       NaN       NaN   29.1981   11.2058
NGC4535     interarm    2087  1.000000  1.000000  7.657051  7.657845  0.00265086   40.6913    3.9906    3.9612    7.7682    9.0613       NaN   14.3543    4.6714
NGC4535     interarm    2088  1.000000  1.000000  8.853163  8.404382  0.00135054   34.4210    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2130      -NaN  1.000000 12.246519      -NaN  0.00118937   14.0670    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2133  1.000000  0.957696  8.171226  8.269832  0.00288311   56.8871    2.8410    2.7367    5.4326    8.9581       NaN    8.1604    2.7687
NGC4535     interarm    2134  1.000000  1.000000  6.851994  6.763248  0.00266151   66.4534    8.4765    8.8187   16.7621   15.2570       NaN   22.7344    8.5918
NGC4535     interarm    2135  1.000000  1.000000  5.575769  5.621639  0.00306765   77.4312    8.5840    9.6211   17.9592   16.9503       NaN   19.4109    8.4795
NGC4535     interarm    2138  0.924746  0.975648  2.694126  2.573421  0.00483765  164.9282    9.2499   12.2660   21.3843   19.1981       NaN   13.8547    9.4079
NGC4535     interarm    2139  1.000000  1.000000  2.689177  2.596999  0.00280158  124.0822    3.7468    4.9699       NaN       NaN       NaN       NaN    3.8009
NGC4535     interarm    2140  1.064716  0.977849  3.341186  2.942148  0.00333308  114.7856    4.9869    6.3679   11.2734   16.8954       NaN    6.6565    4.9586
NGC4535     interarm    2143  0.976059  0.931166  6.834474  6.820584  0.00561203   80.9268    9.5704    9.9670   17.7479   15.5413       NaN   27.8124   10.1045
NGC4535     interarm    2144  1.000000  1.000000  8.153273  7.730298  0.00316771   53.8942    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2145      -NaN  1.000000  9.497377      -NaN  0.00221006   35.3447    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2191  1.000000  1.000000  6.392944  6.498761  0.00396328   79.6944   12.5706   13.4333   25.5657   23.9964       NaN   19.8371   12.6654
NGC4535     interarm    2192  1.000000  1.000000  5.002687  5.330736  0.00305484   91.6951    8.2634    9.5767   16.7512   14.7816       NaN   23.0726    8.3436
NGC4535     interarm    2193  1.000000  1.000000  3.625261  3.451506  0.00341983  124.1399    6.1682    7.7469   13.8072   12.2374       NaN   17.1385    6.1921
NGC4535     interarm    2197  1.000000  1.000000  2.278158  2.626815  0.00365160  153.0347    5.0381    6.8450   11.8165   16.4952       NaN    6.4914    4.9575
NGC4535     interarm    2198  1.000000  1.000000  3.619131  3.608572  0.00257446   98.5552    3.2439    4.0756       NaN       NaN       NaN       NaN    3.2633
NGC4535     interarm    2199  0.867015  0.810934  4.996470  5.236372  0.00363644  105.6282    8.9945   10.4278   16.1676   13.1321       NaN   33.6067    8.9968
NGC4535     interarm    2201  1.000149  0.990056  7.782891  7.372291  0.00428219   69.3858    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2202      -NaN  1.000000  9.182345      -NaN  0.00290120   47.9126    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2203      -NaN  1.000000 10.583763      -NaN  0.00270452   33.8111    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2204      -NaN  1.000000 11.986455      -NaN  0.00307927   24.9592    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2249  0.927049  0.810542  6.386689  6.566856  0.00499732   84.7674   14.3156   15.3036   26.8829   23.1574       NaN   27.3472   14.3598
NGC4535     interarm    2250  1.000000  1.000000  4.996470  5.046535  0.00378294   87.5789    9.7138   11.2618   19.5470   17.1952       NaN   23.6175    9.7138
NGC4535     interarm    2251  1.000000  1.000000  3.619131  3.855092  0.00284290   93.0592    4.6699    5.8671       NaN       NaN       NaN       NaN    4.6699
NGC4535     interarm    2252  1.000000  1.000000  2.278158  2.164902  0.00318225  139.0972    3.3157    4.5048    7.7766    9.0805       NaN    9.2175    3.2939
NGC4535     interarm    2256  0.978490  0.962014  3.625261  3.579612  0.00358513  135.3896    7.2253    9.0745   16.1735   13.6733       NaN   17.9841    7.2253
NGC4535     interarm    2257  1.000000  1.000000  5.002687  5.092757  0.00347047   96.2336    9.4257   10.9238   18.6629   16.0690       NaN   24.8344    9.4257
NGC4535     interarm    2260      -NaN  1.000000  9.188630      -NaN  0.00354279   50.3051    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2261      -NaN  1.000000 10.590054      -NaN  0.00197388   32.9924    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2262      -NaN  1.000000 11.992751      -NaN  0.00174319   23.6062    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2303      -NaN  1.000000 10.857393      -NaN  0.00075410   18.3215    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2304      -NaN  1.000000  9.497377      -NaN  0.00194307   28.4241    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2305  0.982036  0.924894  8.153273  8.254929  0.00322878   50.0277    9.4054    9.0696       NaN       NaN       NaN       NaN    8.6217
NGC4535     interarm    2308  0.973346  0.998391  4.365073  4.447125  0.00662766  120.9944   12.2514   14.7367   21.5774   16.8334       NaN   36.9640   12.2514
NGC4535     interarm    2309  1.000000  1.000000  3.341186  3.530983  0.00261468  106.7527    6.2490    7.9795   14.1264   15.0612       NaN   12.4472    6.2490
NGC4535     interarm    2310  1.000000  1.000000  2.689177  3.046635  0.00192488  116.5994    2.4406    3.2373       NaN       NaN       NaN       NaN    2.4406
NGC4535     interarm    2311  0.902199  1.022125  2.694126  2.799394  0.00282850  164.1388    5.7734    7.6559   13.3472   18.3933       NaN    6.5692    5.7734
NGC4535     interarm    2314  1.000000  1.000000  5.575769  5.501623  0.00267580   80.2415   11.0800   12.4186   18.7273   15.9319       NaN   39.5731   11.1525
NGC4535     interarm    2318      -NaN  1.000000 10.875782      -NaN  0.00214707   29.3203    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2319      -NaN  1.000000 12.246519      -NaN  0.00106398   19.0899    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2361  1.000000  1.000000  8.853163  8.984653  0.00169221   26.9119    5.6762    5.2545       NaN       NaN       NaN       NaN    4.0761
NGC4535     interarm    2362  1.000000  1.000000  7.657051  7.365926  0.00389096   45.9683    5.5604    5.5194   10.8218    9.8681       NaN   22.9533    5.3578
NGC4535     interarm    2363  0.960512  0.978868  6.545293  6.516873  0.01111575   72.9668   13.2586   14.0431   21.8521   18.4655       NaN   40.7917   13.3021
NGC4535     interarm    2368  0.986874  1.008595  4.823942  4.578518  0.00319902   98.7145    8.0715    9.4524   17.3326   16.0440       NaN   18.0203    8.0726
NGC4535     interarm    2369  1.000000  1.000000  5.588543  5.807547  0.00199559   63.7750    5.5035    6.1638   11.5092   14.4650       NaN   11.2661    5.5887
NGC4535     interarm    2370  1.000000  1.000000  6.568995  6.855344  0.00172208   55.7343    5.1855    5.4847   10.4819   12.9579       NaN   12.2160    5.1671
NGC4535     interarm    2373      -NaN  1.000000 10.132241      -NaN  0.00123793   30.0510    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2415      -NaN  1.000000 12.149788      -NaN  0.00196129   14.5939    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2416      -NaN  1.000000 10.953085      -NaN  0.00124232   18.8231    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2417  1.000000  1.000000  9.812302  9.518550  0.00107835   22.8693    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2418  1.000000  1.000000  8.749342  8.824427  0.00125123   28.3935    3.1986    2.9790       NaN       NaN       NaN       NaN    3.3162
NGC4535     interarm    2419  1.000000  1.000000  7.796100  7.712122  0.00191264   32.2924    4.1408    4.0771       NaN       NaN       NaN       NaN    4.6151
NGC4535     interarm    2420  1.000000  1.000000  6.997561  6.823776  0.00233516   39.5355    4.3981    4.5370       NaN       NaN       NaN       NaN    4.7453
NGC4535     interarm    2421  1.000000  1.000000  6.411789  6.179300  0.00337710   51.4418    6.4133    6.8459   12.5051   11.2459       NaN   24.2837    6.0109
NGC4535     interarm    2422  1.000000  1.000000  6.100386  6.111027  0.00540706   62.3832    5.6868    6.1817   11.6834   11.0756       NaN   19.7190    5.6259
NGC4535     interarm    2423  1.000000  1.000000  6.105480  6.094955  0.00425178   62.7120    4.4944    4.8840    7.8213    6.7095       NaN   35.1814    4.3068
NGC4535     interarm    2424  1.000000  1.000000  6.426316  6.274972  0.00427311   58.0610    7.1288    7.6032   12.5104   10.7724       NaN   33.7266    6.5088
NGC4535     interarm    2425  1.000000  1.000000  7.019736  6.932877  0.00313629   49.7776    6.2793    6.4693   12.4963   20.8267       NaN    7.5177    5.4385
NGC4535     interarm    2426  1.000000  1.000000  7.823960  7.812207  0.00202807   45.2193    2.6952    2.6494    5.2162    5.3570       NaN   18.3335    3.4585
NGC4535     interarm    2429      -NaN  1.000000 10.989916      -NaN  0.00236993   26.2407    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2472      -NaN  1.000000 11.993968      -NaN  0.00126576   14.6256    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2473      -NaN  1.000000 10.962857      -NaN  0.00125661   18.8858    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2474      -NaN  1.000000 10.023557      -NaN  0.00145435   22.6809    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2475      -NaN  1.000000  9.204219      -NaN  0.00157668   26.1111    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2476      -NaN  1.000000  8.539444      -NaN  0.00140859   28.2182    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2480      -NaN  1.000000  8.082378      -NaN  0.00243621   37.0104    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2481      -NaN  1.000000  8.562812      -NaN  0.00352095   44.3276    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2484      -NaN  1.000000 11.002884      -NaN  0.00043961   22.8959    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2485      -NaN  1.000000 12.037207      -NaN  0.00060600   16.9638    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2528      -NaN  1.000000 12.251014      -NaN  0.00124587   13.9822    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2529      -NaN  1.000000 11.418957      -NaN  0.00105762   17.6952    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2530      -NaN  1.000000 10.707768      -NaN  0.00157842   20.5457    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2531      -NaN  1.000000 10.142904      -NaN  0.00181893   23.9785    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2534      -NaN  1.000000  9.554899      -NaN  0.00090478   25.5896    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2535      -NaN  1.000000  9.764849      -NaN  0.00213845   32.2256    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2583      -NaN  1.000000 12.271719      -NaN  0.00192329   14.5678    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2584      -NaN  1.000000 11.782829      -NaN  0.00433869   20.5403    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2585      -NaN  1.000000 11.446988      -NaN  0.00385347   21.3602    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2586      -NaN  1.000000 11.277876      -NaN  0.00241514   22.2389    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2589      -NaN  0.983470 11.807300      -NaN  0.00436045   28.5569    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4535     interarm    2590      -NaN  1.000000 12.304603      -NaN  0.00196235   18.9051    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
